@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute ~-1 numeric
@attribute ~-2 numeric
@attribute ~-3 numeric
@attribute ~-4 numeric
@attribute ~-5 numeric
@attribute ~-6 numeric
@attribute ~-7 numeric
@attribute ~-8 numeric
@attribute ~-9 numeric
@attribute ~-10 numeric
@attribute ~-11 numeric
@attribute ~-12 numeric
@attribute ~-13 numeric
@attribute ~-14 numeric
@attribute ~-15 numeric
@attribute ~-16 numeric
@attribute ~-17 numeric
@attribute ~-18 numeric
@attribute ~-19 numeric
@attribute ~-20 numeric
@attribute ~-21 numeric
@attribute ~-22 numeric
@attribute ~-23 numeric
@attribute ~-24 numeric
@attribute ~-25 numeric
@attribute ~-26 numeric
@attribute ~-27 numeric
@attribute ~-28 numeric
@attribute ~-29 numeric
@attribute ~-30 numeric
@attribute ~-31 numeric
@attribute ~-32 numeric
@attribute ~-33 numeric
@attribute ~-34 numeric
@attribute ~-35 numeric
@attribute ~-36 numeric
@attribute ~-37 numeric
@attribute ~-38 numeric
@attribute ~-39 numeric
@attribute ~-40 numeric
@attribute ~-41 numeric
@attribute ~-42 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric

@data
4780,'2024/11/28 11:22:09:760',12,0.765639,0.718356,0.693282,0.677635,0.656106,0.745087,0.732007,0.716144,0.699841,0.77633,0.774034,0.768386,0.762122,0.804308,0.811454,0.810381,0.805979,0.830012,0.841196,0.8414,0.837234,0.894223,0.810108,0.695919,0.613341,0.543031,0.588769,0.472003,0.406825,0.343527,0.596482,0.463943,0.377945,0.295845,0.63309,0.518088,0.438107,0.36352,0.689353,0.600371,0.536931,0.477268,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4781,'2024/11/28 11:22:09:802',12,0.772981,0.725267,0.69992,0.684788,0.664034,0.75385,0.739953,0.726027,0.713112,0.785839,0.784596,0.779291,0.773133,0.814525,0.823071,0.822862,0.81867,0.839965,0.852738,0.853533,0.849874,0.896647,0.811157,0.696788,0.612391,0.542068,0.591418,0.47467,0.406524,0.340532,0.597982,0.463345,0.376515,0.294886,0.634028,0.518007,0.436537,0.360774,0.689937,0.600838,0.537641,0.478057,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4782,'2024/11/28 11:22:09:838',12,0.781006,0.733172,0.7077,0.692706,0.671032,0.762856,0.749646,0.735418,0.72176,0.796037,0.795149,0.790126,0.784358,0.825597,0.835611,0.836221,0.833076,0.852284,0.865535,0.867886,0.865722,0.898375,0.813998,0.697115,0.610717,0.540675,0.591001,0.471351,0.402766,0.336925,0.597274,0.463461,0.376909,0.295173,0.631706,0.514846,0.434003,0.358131,0.686146,0.596641,0.533133,0.47316,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4783,'2024/11/28 11:22:09:858',12,0.789683,0.74081,0.714064,0.699246,0.678031,0.771161,0.758334,0.744702,0.731647,0.805834,0.806192,0.802256,0.797013,0.836137,0.84718,0.849384,0.847275,0.862603,0.877067,0.880897,0.880217,0.895009,0.81003,0.692802,0.60714,0.537579,0.586596,0.468066,0.397706,0.329628,0.593079,0.459967,0.373396,0.2912,0.627679,0.512042,0.431891,0.355841,0.682184,0.592431,0.529844,0.469742,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4784,'2024/11/28 11:22:09:881',12,0.797575,0.749218,0.722278,0.706885,0.686873,0.78151,0.767589,0.753436,0.740368,0.816915,0.817612,0.814378,0.810343,0.847653,0.860206,0.863501,0.863558,0.873969,0.887701,0.892106,0.893087,0.891593,0.80807,0.689899,0.603879,0.532991,0.581971,0.461749,0.391806,0.324847,0.588173,0.453456,0.366101,0.283685,0.62391,0.507227,0.426544,0.350101,0.678962,0.587628,0.522878,0.460629,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4785,'2024/11/28 11:22:09:918',12,0.804729,0.756578,0.729778,0.714117,0.694251,0.789414,0.776074,0.761686,0.748383,0.825673,0.827715,0.825302,0.822018,0.856952,0.86948,0.873914,0.874789,0.883835,0.898068,0.902901,0.904553,0.888245,0.802437,0.685251,0.599086,0.527152,0.577189,0.455461,0.384713,0.316642,0.583237,0.445994,0.356479,0.272099,0.618412,0.500223,0.418944,0.341414,0.673208,0.581496,0.516328,0.453255,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4786,'2024/11/28 11:22:09:982',12,0.811221,0.761944,0.735636,0.720377,0.699215,0.796195,0.782849,0.768306,0.754839,0.833355,0.835902,0.833336,0.829329,0.865036,0.87855,0.882653,0.883149,0.892475,0.907732,0.913154,0.914814,0.881819,0.795175,0.677411,0.589897,0.517366,0.568081,0.445293,0.3724,0.30235,0.574854,0.436679,0.346082,0.260298,0.611416,0.492,0.408785,0.329181,0.667548,0.576936,0.511959,0.44869,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4787,'2024/11/28 11:22:10:020',12,0.816633,0.766478,0.740213,0.72634,0.704108,0.800867,0.787707,0.773663,0.76051,0.838427,0.842888,0.841205,0.837874,0.870392,0.883191,0.887747,0.889426,0.898198,0.912348,0.918394,0.921997,0.874658,0.788242,0.669347,0.58183,0.510834,0.55944,0.43512,0.360262,0.288867,0.566413,0.426594,0.334582,0.247992,0.603084,0.479675,0.393556,0.312211,0.658958,0.56501,0.498199,0.433996,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4788,'2024/11/28 11:22:10:059',12,0.821696,0.770595,0.743256,0.728778,0.706748,0.805533,0.791341,0.776617,0.763515,0.843463,0.848106,0.846386,0.842943,0.875521,0.889534,0.895268,0.898015,0.902176,0.917708,0.924309,0.92852,0.864299,0.779928,0.660141,0.571213,0.499148,0.548165,0.425625,0.350821,0.279404,0.55376,0.413863,0.321592,0.235851,0.589238,0.462363,0.373588,0.291071,0.645585,0.550935,0.482979,0.416664,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4789,'2024/11/28 11:22:10:096',12,0.823817,0.773261,0.745928,0.731109,0.708503,0.807955,0.793728,0.779406,0.76636,0.845735,0.850587,0.848594,0.844963,0.878026,0.89193,0.897955,0.900417,0.905202,0.921603,0.928234,0.932489,0.851719,0.768745,0.648953,0.560311,0.489616,0.537133,0.414008,0.337177,0.264816,0.541568,0.400723,0.306526,0.21968,0.576651,0.445992,0.356037,0.272262,0.632535,0.537269,0.468182,0.400374,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4790,'2024/11/28 11:22:10:135',12,0.825668,0.774385,0.747448,0.733013,0.711605,0.80754,0.794364,0.779803,0.766656,0.84565,0.849762,0.848209,0.84545,0.878145,0.892644,0.898196,0.900701,0.90677,0.922922,0.930543,0.93545,0.837537,0.756691,0.638252,0.551044,0.478905,0.523968,0.401346,0.324433,0.252029,0.528581,0.385712,0.28827,0.198024,0.563083,0.429836,0.339654,0.256336,0.618675,0.520191,0.450206,0.382187,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4791,'2024/11/28 11:22:10:172',12,0.826417,0.773005,0.74594,0.732587,0.711405,0.807581,0.794688,0.77963,0.765936,0.846785,0.850877,0.848667,0.844952,0.879786,0.894017,0.899349,0.900821,0.908196,0.924154,0.931108,0.934738,0.828206,0.748511,0.62962,0.541677,0.468004,0.512975,0.392003,0.315447,0.242341,0.516279,0.373141,0.274121,0.180922,0.550474,0.417208,0.326026,0.241671,0.605684,0.504853,0.433857,0.365654,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4792,'2024/11/28 11:22:10:212',12,0.82603,0.772931,0.744811,0.73146,0.709326,0.805895,0.793112,0.777931,0.763846,0.845144,0.849029,0.8467,0.843076,0.878202,0.891012,0.895057,0.895763,0.907344,0.922933,0.929463,0.932944,0.820124,0.740458,0.621025,0.531167,0.457299,0.501582,0.381555,0.30494,0.231618,0.504123,0.359641,0.25962,0.166532,0.53907,0.401978,0.308592,0.222509,0.59532,0.492644,0.419759,0.349487,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4793,'2024/11/28 11:22:10:252',12,0.823026,0.770331,0.742359,0.72977,0.708258,0.803805,0.790675,0.775634,0.761715,0.842426,0.845573,0.84249,0.838254,0.874987,0.887367,0.890588,0.890811,0.903343,0.918165,0.924012,0.926825,0.81253,0.73406,0.613377,0.522174,0.44803,0.48989,0.369809,0.293462,0.220428,0.490372,0.345743,0.246401,0.1545,0.522949,0.387763,0.295521,0.209804,0.578103,0.476804,0.405001,0.335243,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4794,'2024/11/28 11:22:10:293',12,0.815851,0.764079,0.735513,0.72144,0.700349,0.796628,0.782255,0.76613,0.751329,0.83448,0.835354,0.831902,0.827636,0.86634,0.877507,0.880731,0.881232,0.894586,0.908131,0.912367,0.913557,0.797786,0.720681,0.599406,0.509116,0.433065,0.470884,0.349535,0.274509,0.202218,0.470601,0.325459,0.227752,0.136533,0.502872,0.36904,0.276082,0.1894,0.557089,0.454164,0.37978,0.30695,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4795,'2024/11/28 11:22:10:330',12,0.810595,0.75863,0.730103,0.716721,0.695112,0.791915,0.775739,0.759255,0.744652,0.828693,0.827942,0.82298,0.817393,0.859872,0.870415,0.872406,0.871345,0.887132,0.899953,0.903204,0.903058,0.796045,0.715562,0.593405,0.500625,0.423435,0.462689,0.3413,0.264583,0.191768,0.461764,0.317247,0.220587,0.129993,0.492801,0.357632,0.264939,0.179028,0.546796,0.441475,0.364258,0.289119,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4796,'2024/11/28 11:22:10:369',12,0.807715,0.755323,0.725587,0.711116,0.689515,0.785484,0.768983,0.752316,0.737877,0.821986,0.820874,0.81548,0.809797,0.853266,0.861927,0.863634,0.862145,0.881438,0.892891,0.896234,0.896169,0.790419,0.709382,0.587396,0.495023,0.417892,0.456796,0.336144,0.260079,0.187734,0.455443,0.31175,0.216277,0.126467,0.485228,0.351446,0.259003,0.172896,0.537354,0.431705,0.354577,0.279047,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4797,'2024/11/28 11:22:10:409',12,0.802412,0.749649,0.720393,0.706402,0.684833,0.779642,0.763021,0.745669,0.730108,0.815633,0.8137,0.807732,0.80136,0.846916,0.85296,0.852137,0.848499,0.87563,0.886416,0.88827,0.886734,0.784072,0.704023,0.582424,0.490344,0.41447,0.453147,0.332326,0.256578,0.185074,0.450418,0.305169,0.208465,0.118144,0.478995,0.341714,0.248335,0.161304,0.530569,0.425778,0.348548,0.273172,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4798,'2024/11/28 11:22:10:451',12,0.791707,0.740199,0.711258,0.697801,0.674534,0.768929,0.752846,0.735053,0.718622,0.803906,0.800227,0.794132,0.787496,0.834217,0.838217,0.837993,0.834806,0.862029,0.869887,0.870006,0.86671,0.772853,0.698232,0.575867,0.483181,0.40918,0.442987,0.323464,0.250236,0.180919,0.438766,0.293626,0.197513,0.107901,0.466961,0.330222,0.238412,0.153358,0.517911,0.411369,0.33474,0.260794,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4799,'2024/11/28 11:22:10:491',12,0.788053,0.736468,0.707196,0.692344,0.669315,0.76355,0.746411,0.72784,0.711364,0.797495,0.793919,0.787224,0.780115,0.82677,0.830395,0.828034,0.821957,0.854339,0.863242,0.863114,0.858355,0.772676,0.693745,0.570043,0.478964,0.406838,0.4413,0.324255,0.249524,0.179707,0.435821,0.292094,0.195993,0.107685,0.461459,0.327612,0.237065,0.153892,0.510761,0.408022,0.331647,0.258528,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4800,'2024/11/28 11:22:10:529',12,0.783138,0.731801,0.702007,0.687077,0.663936,0.757502,0.740567,0.722648,0.706714,0.790674,0.786338,0.779985,0.772973,0.819618,0.822731,0.819998,0.813453,0.847085,0.856041,0.855858,0.851652,0.771427,0.693257,0.569017,0.478171,0.407611,0.439743,0.320551,0.246513,0.177599,0.435667,0.289827,0.194159,0.106694,0.46159,0.325737,0.236263,0.154271,0.510213,0.406233,0.329444,0.256496,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4801,'2024/11/28 11:22:10:552',12,0.778803,0.727248,0.697643,0.683245,0.66031,0.751752,0.734297,0.717782,0.704201,0.784209,0.778462,0.772499,0.76638,0.813192,0.815264,0.812347,0.806249,0.840354,0.847265,0.846359,0.842048,0.772447,0.695025,0.570578,0.480149,0.408545,0.441942,0.322554,0.247453,0.176971,0.437245,0.291702,0.195346,0.106913,0.462982,0.327336,0.237624,0.155778,0.511996,0.407033,0.330352,0.257624,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4802,'2024/11/28 11:22:10:574',12,0.772328,0.722251,0.693323,0.679008,0.654895,0.744384,0.728521,0.712475,0.698626,0.77551,0.77042,0.765378,0.760208,0.803645,0.805815,0.804005,0.79891,0.830405,0.837893,0.837417,0.834177,0.771841,0.693999,0.57094,0.482323,0.414737,0.436092,0.31763,0.245032,0.177226,0.433163,0.288613,0.195037,0.110776,0.460952,0.32611,0.238845,0.160021,0.511753,0.406921,0.332323,0.261225,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4803,'2024/11/28 11:22:10:625',12,0.766509,0.717636,0.68895,0.675326,0.652163,0.737922,0.721948,0.70472,0.68882,0.768564,0.763387,0.757983,0.752065,0.79625,0.798439,0.796496,0.79131,0.822251,0.828765,0.827483,0.823144,0.771922,0.69421,0.573286,0.487226,0.419549,0.431249,0.314126,0.243756,0.17854,0.430613,0.288935,0.198887,0.116781,0.460647,0.328038,0.241575,0.163126,0.51356,0.411521,0.33842,0.268484,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4804,'2024/11/28 11:22:10:665',12,0.760458,0.71346,0.68468,0.670313,0.646935,0.732385,0.716778,0.699168,0.682141,0.761648,0.756753,0.75104,0.74484,0.788062,0.79071,0.789077,0.78362,0.813324,0.821005,0.819472,0.813981,0.776374,0.700327,0.579232,0.49362,0.424875,0.437529,0.320371,0.249946,0.185323,0.436277,0.29365,0.204643,0.123917,0.465443,0.332073,0.246486,0.169609,0.517503,0.415188,0.342673,0.274285,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4805,'2024/11/28 11:22:10:705',12,0.756245,0.70787,0.678952,0.663922,0.641294,0.727638,0.710234,0.692458,0.675582,0.756123,0.751177,0.745397,0.739303,0.781686,0.783846,0.782155,0.777267,0.806461,0.812669,0.809744,0.804084,0.784651,0.707392,0.586584,0.501395,0.432334,0.447542,0.327325,0.255861,0.190328,0.44821,0.304884,0.215158,0.132771,0.478226,0.345976,0.257885,0.179342,0.529788,0.427726,0.354444,0.286538,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4806,'2024/11/28 11:22:10:746',12,0.7518,0.702649,0.675077,0.661154,0.639731,0.722767,0.704537,0.687787,0.672861,0.750932,0.745745,0.740096,0.734767,0.776009,0.777477,0.775895,0.771325,0.799936,0.805698,0.802198,0.796001,0.794006,0.715689,0.595427,0.5112,0.439083,0.458484,0.339752,0.269337,0.204931,0.459057,0.317191,0.229549,0.149,0.488036,0.357094,0.269553,0.191809,0.538713,0.437456,0.365192,0.298841,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4807,'2024/11/28 11:22:10:786',12,0.742899,0.694298,0.666463,0.651972,0.631845,0.714158,0.699198,0.684041,0.668457,0.741708,0.734873,0.726053,0.716071,0.766707,0.767102,0.762631,0.754617,0.790467,0.795068,0.79142,0.784801,0.811924,0.73232,0.614597,0.530728,0.457328,0.482906,0.365246,0.297888,0.235061,0.484067,0.344722,0.257303,0.177089,0.513745,0.383334,0.297577,0.221722,0.565265,0.467522,0.396522,0.33036,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4808,'2024/11/28 11:22:10:826',12,0.738708,0.690878,0.664381,0.649799,0.629859,0.710757,0.695249,0.678419,0.662933,0.737459,0.728431,0.719844,0.711586,0.762412,0.761659,0.757945,0.751353,0.78675,0.790873,0.786649,0.779527,0.821597,0.743177,0.62421,0.536845,0.461573,0.498974,0.377722,0.307741,0.241778,0.499536,0.357043,0.266049,0.181309,0.527774,0.395824,0.31035,0.234969,0.576886,0.476666,0.404763,0.33917,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4809,'2024/11/28 11:22:10:855',12,0.736377,0.689562,0.662669,0.647909,0.628693,0.709563,0.693604,0.675727,0.659043,0.735535,0.726308,0.717212,0.708448,0.759904,0.758607,0.754218,0.747114,0.783512,0.787351,0.782589,0.775531,0.832736,0.753134,0.634295,0.547668,0.473304,0.510836,0.390775,0.321446,0.256765,0.511953,0.368697,0.277306,0.193559,0.540586,0.40731,0.32323,0.2497,0.590757,0.49033,0.418315,0.353342,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4810,'2024/11/28 11:22:10:880',12,0.737411,0.689604,0.661605,0.646406,0.627308,0.707153,0.692107,0.675371,0.659379,0.733388,0.724668,0.716302,0.708397,0.75769,0.756878,0.752904,0.746199,0.782077,0.785764,0.780528,0.772696,0.841737,0.763593,0.646866,0.561579,0.485148,0.522225,0.401969,0.333279,0.268465,0.524746,0.382912,0.294043,0.210802,0.55397,0.422398,0.338655,0.26427,0.604692,0.505441,0.434276,0.369619,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4811,'2024/11/28 11:22:10:912',12,0.737836,0.688967,0.661202,0.645559,0.625716,0.708428,0.693543,0.676267,0.659052,0.734162,0.726336,0.717132,0.707999,0.758102,0.757084,0.752137,0.744573,0.781904,0.785378,0.77947,0.771043,0.849613,0.771357,0.656754,0.572614,0.497128,0.532555,0.411208,0.343679,0.280378,0.537014,0.395346,0.307707,0.224999,0.566936,0.437261,0.35481,0.28081,0.617117,0.518769,0.449564,0.385603,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4812,'2024/11/28 11:22:10:948',12,0.738467,0.690309,0.663378,0.647703,0.627296,0.710146,0.694536,0.676364,0.65853,0.736343,0.727158,0.717563,0.708045,0.760173,0.759006,0.754188,0.746914,0.783428,0.787854,0.781796,0.772675,0.854357,0.776215,0.663164,0.580341,0.506601,0.542664,0.422279,0.355423,0.292485,0.548147,0.40668,0.319538,0.238165,0.579362,0.450242,0.368099,0.294307,0.63141,0.536058,0.467798,0.405251,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4813,'2024/11/28 11:22:10:979',12,0.74176,0.692954,0.66648,0.651122,0.631051,0.713207,0.697079,0.679317,0.662017,0.741104,0.732399,0.722623,0.712754,0.765587,0.765577,0.761465,0.75433,0.787727,0.792796,0.786568,0.776741,0.861463,0.78286,0.670118,0.589308,0.515882,0.55028,0.430991,0.364125,0.301745,0.556231,0.41798,0.332385,0.251917,0.58878,0.46353,0.382148,0.308602,0.642147,0.549751,0.483179,0.422961,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4814,'2024/11/28 11:22:11:004',12,0.744642,0.697165,0.671521,0.656069,0.635507,0.719256,0.703472,0.685586,0.668004,0.746313,0.737676,0.728052,0.718036,0.770852,0.770214,0.765626,0.758288,0.794243,0.798782,0.792595,0.782819,0.869537,0.7886,0.674141,0.592444,0.519247,0.558261,0.438445,0.37127,0.309042,0.566494,0.427996,0.342493,0.261824,0.600018,0.473771,0.39252,0.318368,0.654355,0.560456,0.493713,0.432969,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4815,'2024/11/28 11:22:11:038',12,0.753947,0.704488,0.677587,0.660828,0.640441,0.725519,0.710002,0.692502,0.675401,0.753485,0.746068,0.736807,0.726836,0.77859,0.779299,0.774598,0.766266,0.802238,0.807552,0.801133,0.790534,0.876735,0.794398,0.68127,0.599788,0.525656,0.566755,0.447348,0.379654,0.316767,0.57421,0.436909,0.351199,0.270408,0.607006,0.483838,0.401874,0.327876,0.660235,0.567419,0.501079,0.441344,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4816,'2024/11/28 11:22:11:070',12,0.758707,0.71073,0.684316,0.666872,0.645321,0.734144,0.718207,0.700545,0.682898,0.762071,0.75531,0.746128,0.735857,0.787337,0.788237,0.783497,0.774916,0.8113,0.817005,0.811494,0.801587,0.880309,0.795971,0.681903,0.601354,0.52945,0.572031,0.453658,0.387474,0.325217,0.580273,0.442636,0.356214,0.273612,0.613833,0.492794,0.412208,0.337931,0.66705,0.573691,0.507476,0.446964,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4817,'2024/11/28 11:22:11:103',12,0.765617,0.717481,0.691471,0.673817,0.652227,0.740534,0.725257,0.708154,0.692123,0.769877,0.763705,0.755018,0.745751,0.796364,0.798834,0.794892,0.787054,0.821148,0.82829,0.823655,0.814034,0.880705,0.79775,0.683694,0.601869,0.529941,0.57597,0.459783,0.392747,0.328672,0.581461,0.446005,0.359922,0.277242,0.61373,0.494396,0.415167,0.34144,0.666949,0.577297,0.513675,0.454548,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4818,'2024/11/28 11:22:11:136',12,0.771661,0.724233,0.698609,0.681187,0.660097,0.74893,0.734682,0.716533,0.697643,0.778305,0.774354,0.766264,0.757032,0.80503,0.809189,0.806351,0.799631,0.829742,0.837392,0.835719,0.830448,0.881616,0.798791,0.684302,0.602142,0.530028,0.57345,0.454546,0.387395,0.325067,0.581124,0.445637,0.358983,0.27647,0.616103,0.498147,0.417152,0.341223,0.670893,0.579992,0.515413,0.455062,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4819,'2024/11/28 11:22:11:171',12,0.778042,0.730424,0.703862,0.687381,0.664733,0.755284,0.74015,0.723605,0.707548,0.785822,0.781294,0.774147,0.766516,0.813588,0.819529,0.817877,0.812846,0.83957,0.849069,0.847915,0.842853,0.880274,0.798351,0.684195,0.599409,0.528342,0.572626,0.455312,0.387072,0.321784,0.578973,0.445061,0.35905,0.276598,0.613861,0.496931,0.416749,0.341097,0.66908,0.57915,0.514822,0.454135,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4820,'2024/11/28 11:22:11:213',12,0.783028,0.735667,0.709363,0.693602,0.672322,0.761678,0.747257,0.732073,0.71765,0.792806,0.789726,0.782772,0.775166,0.821595,0.829341,0.827745,0.822764,0.847585,0.858805,0.859297,0.855893,0.87696,0.794621,0.677921,0.594586,0.524682,0.565992,0.449711,0.382094,0.316964,0.573222,0.440066,0.354242,0.272804,0.609435,0.492168,0.410884,0.333959,0.66536,0.574117,0.508301,0.445347,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4821,'2024/11/28 11:22:11:237',12,0.790693,0.742581,0.715351,0.698847,0.677819,0.769638,0.754776,0.739617,0.725882,0.801718,0.797898,0.791057,0.783682,0.830998,0.839101,0.838302,0.833822,0.857043,0.868933,0.869625,0.866384,0.874488,0.791639,0.67763,0.594216,0.523788,0.565749,0.447091,0.377849,0.311431,0.572067,0.438376,0.353345,0.272291,0.606678,0.487097,0.406565,0.329579,0.661482,0.570352,0.503761,0.43996,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
4822,'2024/11/28 11:22:11:302',12,0.796564,0.74817,0.72021,0.703408,0.683132,0.777054,0.761883,0.7468,0.7331,0.810209,0.807134,0.80085,0.794243,0.840014,0.847812,0.847083,0.843469,0.866092,0.877721,0.879211,0.877328,0.870944,0.788065,0.673798,0.589533,0.518295,0.562074,0.442881,0.372216,0.305117,0.566957,0.431302,0.344299,0.262623,0.60097,0.479926,0.398779,0.321701,0.655295,0.565883,0.499731,0.435888,0.959396,0.927083,4.592,0.552298,0.391133,0.953763,1.946722,1.768145,2.293392,0.783743,0.626463,3.297202
